ants2000000.png,-171.63008584078676
ants2000001.png,-171.63008584078676
ants2000002.png,-171.63008584078676
ants2000003.png,-171.63008584078676
ants2000100.png,-174.14083005127853
ants2000101.png,-174.14083005127853
ants2000102.png,-174.14083005127853
ants2000103.png,-174.14083005127853
ants2000200.png,179.35952507826252
ants2000201.png,179.35952507826252
ants2000202.png,179.35952507826252
ants2000203.png,179.35952507826252
ants2000300.png,175.23773711973965
ants2000301.png,175.23773711973965
ants2000302.png,175.23773711973965
ants2000303.png,175.23773711973965
ants2000400.png,177.34186738313315
ants2000401.png,177.34186738313315
ants2000402.png,177.34186738313315
ants2000403.png,177.34186738313315
ants2000500.png,162.07487082072046
ants2000501.png,162.07487082072046
ants2000502.png,162.07487082072046
ants2000503.png,162.07487082072046
ants2000600.png,164.1438709100888
ants2000601.png,164.1438709100888
ants2000602.png,164.1438709100888
ants2000603.png,164.1438709100888
ants2000700.png,161.92559585507368
ants2000701.png,161.92559585507368
ants2000702.png,161.92559585507368
ants2000703.png,161.92559585507368
ants2000800.png,164.93461385612494
ants2000801.png,164.93461385612494
ants2000802.png,164.93461385612494
ants2000803.png,164.93461385612494
ants2000900.png,171.6928062698625
ants2000901.png,171.6928062698625
ants2000902.png,171.6928062698625
ants2000903.png,171.6928062698625
ants2001000.png,166.22918975392625
ants2001001.png,166.22918975392625
ants2001002.png,166.22918975392625
ants2001003.png,166.22918975392625
ants2001100.png,158.05963334118258
ants2001101.png,158.05963334118258
ants2001102.png,158.05963334118258
ants2001103.png,158.05963334118258
ants2001200.png,147.37874190440792
ants2001201.png,147.37874190440792
ants2001202.png,147.37874190440792
ants2001203.png,147.37874190440792
ants2001300.png,142.6831785081271
ants2001301.png,142.6831785081271
ants2001302.png,142.6831785081271
ants2001303.png,142.6831785081271
ants2001400.png,153.79709297258697
ants2001401.png,153.79709297258697
ants2001402.png,153.79709297258697
ants2001403.png,153.79709297258697
ants2001500.png,143.58274974984516
ants2001501.png,143.58274974984516
ants2001502.png,143.58274974984516
ants2001503.png,143.58274974984516
ants2001600.png,130.76231988898502
ants2001601.png,130.76231988898502
ants2001602.png,130.76231988898502
ants2001603.png,130.76231988898502
ants2001700.png,141.5517752074673
ants2001701.png,141.5517752074673
ants2001702.png,141.5517752074673
ants2001703.png,141.5517752074673
ants2001800.png,136.2682903052286
ants2001801.png,136.2682903052286
ants2001802.png,136.2682903052286
ants2001803.png,136.2682903052286
ants2001900.png,162.46001620738855
ants2001901.png,162.46001620738855
ants2001902.png,162.46001620738855
ants2001903.png,162.46001620738855
ants2002000.png,163.64709705286552
ants2002001.png,163.64709705286552
ants2002002.png,163.64709705286552
ants2002003.png,163.64709705286552
ants2002100.png,-179.34817011121433
ants2002101.png,-179.34817011121433
ants2002102.png,-179.34817011121433
ants2002103.png,-179.34817011121433
ants2002200.png,-164.7456057621452
ants2002201.png,-164.7456057621452
ants2002202.png,-164.7456057621452
ants2002203.png,-164.7456057621452
ants2002300.png,-154.4726044846602
ants2002301.png,-154.4726044846602
ants2002302.png,-154.4726044846602
ants2002303.png,-154.4726044846602
ants2002400.png,-148.39514810296947
ants2002401.png,-148.39514810296947
ants2002402.png,-148.39514810296947
ants2002403.png,-148.39514810296947
ants2002500.png,-142.10554540470602
ants2002501.png,-142.10554540470602
ants2002502.png,-142.10554540470602
ants2002503.png,-142.10554540470602
ants2002600.png,-139.20686459142073
